x1,x2
26968.0,0.0
26981.0,0.0
26998.0,0.0
27038.0,0.0
27052.0,0.0
27148.0,0.0
27161.0,0.0
27166.0,0.0
27177.0,0.0
27182.0,0.0
27192.0,0.0
27197.0,0.0
27211.0,0.0
27215.0,0.0
27228.0,0.0
27233.0,0.0
27246.0,0.0
27251.0,0.0
27264.0,0.0
27269.0,0.0
27282.0,0.0
27287.0,0.0
27300.0,0.0
27309.0,0.0
27314.0,0.0
27322.0,0.0
27335.0,0.0
27341.0,0.0
27350.0,0.0
27363.0,0.0
27413.0,0.0
27421.0,0.0
27434.0,0.0
27446.0,0.0
27451.0,0.0
27469.0,0.0
27500.0,0.0
27505.0,0.0
27601.0,0.0
27614.0,0.0
27619.0,0.0
27630.0,0.0
27635.0,0.0
27645.0,0.0
27650.0,0.0
27663.0,0.0
27668.0,0.0
27681.0,0.0
27686.0,0.0
27699.0,0.0
27704.0,0.0
27717.0,0.0
27722.0,0.0
27735.0,0.0
27741.0,0.0
27753.0,0.0
27759.0,0.0
27767.0,0.0
27780.0,0.0
27785.0,0.0
27794.0,0.0
27807.0,0.0
27816.0,0.0
27856.0,0.0
27869.0,0.0
27879.0,0.0
27899.0,0.0
27904.0,0.0
27917.0,0.0
27922.0,0.0
27931.0,0.0
27940.0,0.0
27953.0,0.0
27958.0,0.0
27976.0,0.0
28036.0,0.0
28049.0,0.0
28064.0,0.0
28072.0,0.0
28083.0,0.0
28088.0,0.0
28098.0,0.0
28103.0,0.0
28116.0,0.0
28121.0,0.0
28134.0,0.0
28139.0,0.0
28152.0,0.0
28157.0,0.0
28170.0,0.0
28176.0,0.0
28188.0,0.0
28198.0,0.0
28202.0,0.0
28216.0,0.0
28220.0,0.0
28233.0,0.0
28238.0,0.0
28251.0,0.0
28260.0,0.0
28309.0,0.0
28322.0,0.0
28352.0,0.0
28357.0,0.0
28370.0,0.0
28379.0,0.0
28388.0,0.0
28393.0,0.0
28406.0,0.0
28424.0,0.0
28489.0,0.0
28502.0,0.0
28508.0,0.0
28517.0,0.0
28530.0,0.0
28534.0,0.0
28541.0,0.0
28551.0,0.0
28556.0,0.0
28569.0,0.0
28574.0,0.0
28587.0,0.0
28592.0,0.0
28605.0,0.0
28610.0,0.0
28623.0,0.0
28633.0,0.0
28637.0,0.0
28655.0,0.0
28668.0,0.0
28673.0,0.0
28686.0,0.0
28692.0,0.0
28704.0,0.0
28762.0,0.0
28775.0,0.0
28805.0,0.0
28810.0,0.0
28841.0,0.0
28846.0,0.0
28855.0,0.0
28864.0,0.0
28873.0,0.0
28882.0,0.0
28909.0,0.0
28935.0,0.0
28943.0,0.0
28952.0,0.0
28961.0,0.0
28974.0,0.0
28983.0,0.0
28991.0,0.0
28994.0,0.0
29004.0,0.0
29009.0,0.0
29022.0,0.0
29027.0,0.0
29040.0,0.0
29045.0,0.0
29058.0,0.0
29064.0,0.0
29076.0,0.0
29103.0,0.0
29108.0,0.0
29121.0,0.0
29126.0,0.0
29139.0,0.0
29149.0,0.0
29215.0,0.0
29228.0,0.0
29258.0,0.0
29263.0,0.0
29294.0,0.0
29303.0,0.0
29312.0,0.0
29321.0,0.0
29330.0,0.0
29335.0,0.0
29344.0,0.0
29357.0,0.0
29362.0,0.0
29371.0,0.0
29378.0,0.0
29392.0,0.0
29396.0,0.0
29409.0,0.0
29418.0,0.0
29427.0,0.0
29431.0,0.0
29442.0,0.0
29447.0,0.0
29457.0,0.0
29462.0,0.0
29475.0,0.0
29480.0,0.0
29493.0,0.0
29498.0,0.0
29511.0,0.0
29521.0,0.0
29552.0,0.0
29561.0,0.0
29574.0,0.0
29580.0,0.0
29592.0,0.0
29686.0,0.0
29699.0,0.0
29711.0,0.0
29716.0,0.0
29743.0,0.0
29752.0,0.0
29761.0,0.0
29770.0,0.0
29783.0,0.0
29792.0,0.0
29797.0,0.0
29810.0,0.0
29819.0,0.0
29823.0,0.0
29831.0,0.0
29844.0,0.0
29849.0,0.0
29862.0,0.0
29867.0,0.0
29875.0,0.0
29888.0,0.0
29893.0,0.0
29900.0,0.0
29910.0,0.0
29915.0,0.0
29928.0,0.0
29933.0,0.0
29946.0,0.0
29951.0,0.0
29964.0,0.0
29969.0,0.0
30005.0,0.0
30018.0,0.0
30027.0,0.0
30037.0,0.0
30095.0,0.0
30103.0,0.0
30116.0,0.0
30164.0,0.0
30169.0,0.0
30191.0,0.0
30200.0,0.0
30209.0,0.0
30218.0,0.0
30223.0,0.0
30232.0,0.0
30245.0,0.0
30250.0,0.0
30259.0,0.0
30268.0,0.0
30280.0,0.0
30285.0,0.0
30297.0,0.0
30304.0,0.0
30315.0,0.0
30320.0,0.0
30333.0,0.0
30338.0,0.0
30350.0,0.0
30363.0,0.0
30368.0,0.0
30381.0,0.0
30386.0,0.0
30399.0,0.0
30404.0,0.0
30417.0,0.0
30422.0,0.0
30435.0,0.0
30440.0,0.0
30449.0,0.0
30471.0,0.0
30548.0,0.0
30561.0,0.0
30617.0,0.0
30622.0,0.0
30658.0,0.0
30671.0,0.0
30680.0,0.0
30698.0,0.0
30707.0,0.0
30716.0,0.0
30721.0,0.0
30730.0,0.0
30742.0,0.0
30752.0,0.0
30754.0,0.0
30767.0,0.0
30773.0,0.0
30786.0,0.0
30791.0,0.0
30802.0,0.0
30806.0,0.0
30812.0,0.0
30821.0,0.0
30834.0,0.0
30839.0,0.0
30852.0,0.0
30857.0,0.0
30870.0,0.0
30876.0,0.0
30888.0,0.0
30893.0,0.0
30906.0,0.0
30915.0,0.0
30991.0,0.0
31004.0,0.0
31014.0,0.0
31057.0,0.0
31070.0,0.0
31075.0,0.0
31083.0,0.0
31092.0,0.0
31106.0,0.0
31111.0,0.0
31120.0,0.0
31129.0,0.0
31138.0,0.0
31147.0,0.0
31156.0,0.0
